CMDLINE python Benchmark.py
MEM 612.507812 1777130377.6326
MEM 612.507812 1777130377.7332
MEM 612.507812 1777130377.8337
MEM 612.507812 1777130377.9342
MEM 612.507812 1777130378.0347
MEM 612.507812 1777130378.1352
MEM 618.132812 1777130378.2355
MEM 623.757812 1777130378.3358
MEM 630.382812 1777130378.4363
MEM 635.757812 1777130378.5366
MEM 640.632812 1777130378.6370
MEM 646.257812 1777130378.7375
MEM 651.257812 1777130378.8379
MEM 656.882812 1777130378.9383
MEM 662.132812 1777130379.0387
MEM 668.007812 1777130379.1391
MEM 673.757812 1777130379.2398
MEM 679.632812 1777130379.3402
MEM 685.632812 1777130379.4407
MEM 690.757812 1777130379.5412
MEM 696.507812 1777130379.6416
MEM 702.632812 1777130379.7420
MEM 708.257812 1777130379.8427
MEM 714.382812 1777130379.9432
MEM 720.382812 1777130380.0439
MEM 721.132812 1777130380.1444
MEM 721.132812 1777130380.2449
MEM 721.132812 1777130380.3454
MEM 721.132812 1777130380.4458
MEM 721.132812 1777130380.5463
MEM 721.132812 1777130380.6468
MEM 721.132812 1777130380.7473
MEM 721.132812 1777130380.8478
MEM 722.757812 1777130380.9481
MEM 729.382812 1777130381.0485
MEM 736.007812 1777130381.1490
MEM 742.507812 1777130381.2494
MEM 749.132812 1777130381.3499
MEM 755.507812 1777130381.4503
MEM 761.757812 1777130381.5507
MEM 765.132812 1777130381.6511
MEM 771.632812 1777130381.7515
MEM 778.132812 1777130381.8518
MEM 784.882812 1777130381.9522
MEM 791.132812 1777130382.0526
MEM 797.882812 1777130382.1530
MEM 804.632812 1777130382.2533
MEM 811.257812 1777130382.3538
MEM 818.007812 1777130382.4541
MEM 823.632812 1777130382.5546
MEM 829.757812 1777130382.6550
MEM 835.507812 1777130382.7555
MEM 841.882812 1777130382.8561
MEM 848.382812 1777130382.9565
MEM 854.882812 1777130383.0570
MEM 855.507812 1777130383.1575
MEM 855.507812 1777130383.2581
MEM 855.507812 1777130383.3587
MEM 855.507812 1777130383.4593
MEM 855.507812 1777130383.5598
MEM 855.507812 1777130383.6602
MEM 855.507812 1777130383.7608
MEM 855.507812 1777130383.8613
MEM 855.507812 1777130383.9618
MEM 855.507812 1777130384.0622
MEM 855.507812 1777130384.1627
MEM 856.257812 1777130384.2632
MEM 862.132812 1777130384.3636
MEM 868.632812 1777130384.4640
MEM 874.507812 1777130384.5644
MEM 880.632812 1777130384.6648
MEM 885.632812 1777130384.7652
MEM 892.632812 1777130384.8656
MEM 898.757812 1777130384.9660
MEM 905.257812 1777130385.0664
MEM 911.882812 1777130385.1667
MEM 918.257812 1777130385.2671
MEM 924.632812 1777130385.3675
MEM 931.382812 1777130385.4679
MEM 937.507812 1777130385.5683
MEM 943.757812 1777130385.6687
MEM 950.257812 1777130385.7693
MEM 956.632812 1777130385.8698
MEM 962.757812 1777130385.9702
MEM 968.507812 1777130386.0706
MEM 975.132812 1777130386.1711
MEM 981.257812 1777130386.2715
MEM 987.382812 1777130386.3719
MEM 993.882812 1777130386.4723
MEM 999.882812 1777130386.5727
MEM 1006.382812 1777130386.6734
MEM 1012.382812 1777130386.7739
MEM 1018.507812 1777130386.8742
MEM 1021.882812 1777130386.9749
MEM 1021.882812 1777130387.0754
MEM 1021.882812 1777130387.1760
MEM 1021.882812 1777130387.2764
MEM 1021.882812 1777130387.3769
MEM 1021.882812 1777130387.4774
MEM 1021.882812 1777130387.5778
MEM 1021.882812 1777130387.6783
MEM 1021.882812 1777130387.7787
MEM 1021.882812 1777130387.8792
MEM 1021.882812 1777130387.9796
MEM 1021.882812 1777130388.0800
MEM 1021.882812 1777130388.1805
MEM 1025.882812 1777130388.2809
MEM 1032.632812 1777130388.3814
MEM 1039.382812 1777130388.4818
MEM 1045.507812 1777130388.5822
MEM 1052.007812 1777130388.6826
MEM 1058.757812 1777130388.7830
MEM 1063.757812 1777130388.8834
MEM 1070.632812 1777130388.9838
MEM 1077.257812 1777130389.0841
MEM 1083.882812 1777130389.1846
MEM 1090.632812 1777130389.2850
MEM 1097.257812 1777130389.3854
MEM 1104.007812 1777130389.4857
MEM 1110.007812 1777130389.5862
MEM 1116.382812 1777130389.6866
MEM 1122.757812 1777130389.7870
MEM 1129.257812 1777130389.8873
MEM 1135.757812 1777130389.9878
MEM 1142.132812 1777130390.0882
MEM 1148.632812 1777130390.1886
MEM 1155.132812 1777130390.2890
MEM 1161.507812 1777130390.3894
MEM 1168.132812 1777130390.4899
MEM 1174.382812 1777130390.5903
MEM 1180.757812 1777130390.6909
MEM 1187.507812 1777130390.7916
MEM 1192.882812 1777130390.8920
MEM 1199.507812 1777130390.9925
MEM 1206.007812 1777130391.0929
MEM 1212.757812 1777130391.1934
MEM 1219.632812 1777130391.2938
MEM 1225.507812 1777130391.3942
MEM 1225.507812 1777130391.4947
MEM 1225.507812 1777130391.5952
MEM 1225.507812 1777130391.6957
MEM 1225.507812 1777130391.7962
MEM 1225.507812 1777130391.8967
MEM 1225.507812 1777130391.9973
MEM 1225.507812 1777130392.0977
MEM 1225.507812 1777130392.1982
MEM 1225.507812 1777130392.2987
MEM 1225.507812 1777130392.3991
MEM 1225.507812 1777130392.4996
MEM 1225.507812 1777130392.6000
MEM 1225.507812 1777130392.7005
MEM 1225.507812 1777130392.8010
MEM 1225.507812 1777130392.9014
MEM 1226.632812 1777130393.0018
MEM 1233.382812 1777130393.1021
MEM 1240.007812 1777130393.2025
MEM 1245.882812 1777130393.3029
MEM 1252.382812 1777130393.4033
MEM 1259.007812 1777130393.5036
MEM 1265.007812 1777130393.6040
MEM 1271.382812 1777130393.7044
MEM 1277.882812 1777130393.8048
MEM 1284.757812 1777130393.9053
MEM 1291.257812 1777130394.0057
MEM 1295.507812 1777130394.1061
MEM 1302.257812 1777130394.2067
MEM 1308.632812 1777130394.3073
MEM 1315.132812 1777130394.4079
MEM 1321.382812 1777130394.5084
MEM 1327.132812 1777130394.6088
MEM 1333.507812 1777130394.7093
MEM 1340.132812 1777130394.8096
MEM 1346.382812 1777130394.9100
MEM 1351.882812 1777130395.0106
MEM 1358.132812 1777130395.1110
MEM 1364.257812 1777130395.2114
MEM 1370.632812 1777130395.3118
MEM 1377.132812 1777130395.4122
MEM 1383.257812 1777130395.5126
MEM 1389.007812 1777130395.6129
MEM 1395.257812 1777130395.7134
MEM 1401.882812 1777130395.8138
MEM 1408.382812 1777130395.9143
MEM 1415.132812 1777130396.0148
MEM 1421.257812 1777130396.1152
MEM 1427.507812 1777130396.2157
MEM 1433.757812 1777130396.3160
MEM 1440.257812 1777130396.4164
MEM 1446.632812 1777130396.5168
MEM 1452.382812 1777130396.6173
MEM 1458.882812 1777130396.7177
MEM 1465.382812 1777130396.8181
MEM 1471.757812 1777130396.9186
MEM 1476.382812 1777130397.0192
MEM 1476.382812 1777130397.1197
MEM 1476.382812 1777130397.2203
MEM 1476.382812 1777130397.3208
MEM 1476.382812 1777130397.4213
MEM 1476.382812 1777130397.5219
MEM 1476.382812 1777130397.6223
MEM 1476.382812 1777130397.7230
MEM 1476.382812 1777130397.8234
MEM 1476.382812 1777130397.9239
MEM 1476.382812 1777130398.0244
MEM 1476.382812 1777130398.1249
MEM 1476.382812 1777130398.2254
MEM 1476.382812 1777130398.3258
MEM 1476.382812 1777130398.4264
MEM 1476.382812 1777130398.5268
MEM 1476.382812 1777130398.6273
MEM 1476.382812 1777130398.7278
MEM 1476.382812 1777130398.8282
MEM 1476.382812 1777130398.9287
MEM 1478.382812 1777130399.0291
MEM 1483.882812 1777130399.1295
MEM 1490.132812 1777130399.2298
MEM 1496.882812 1777130399.3302
MEM 1503.382812 1777130399.4306
MEM 1509.632812 1777130399.5310
MEM 1515.882812 1777130399.6313
MEM 1522.007812 1777130399.7317
MEM 1528.507812 1777130399.8321
MEM 1535.007812 1777130399.9326
MEM 1541.132812 1777130400.0330
MEM 1547.257812 1777130400.1334
MEM 1553.882812 1777130400.2339
MEM 1560.382812 1777130400.3343
MEM 1566.757812 1777130400.4347
MEM 1573.132812 1777130400.5351
MEM 1578.632812 1777130400.6355
MEM 1584.757812 1777130400.7359
MEM 1591.382812 1777130400.8365
MEM 1598.007812 1777130400.9369
MEM 1604.632812 1777130401.0374
MEM 1610.382812 1777130401.1379
MEM 1616.632812 1777130401.2384
MEM 1623.257812 1777130401.3389
MEM 1630.632812 1777130401.4394
MEM 1636.632812 1777130401.5397
MEM 1642.132812 1777130401.6402
MEM 1648.257812 1777130401.7406
MEM 1654.757812 1777130401.8409
MEM 1661.382812 1777130401.9414
MEM 1667.257812 1777130402.0418
MEM 1673.757812 1777130402.1422
MEM 1680.132812 1777130402.2426
MEM 1686.507812 1777130402.3431
MEM 1693.132812 1777130402.4435
MEM 1699.632812 1777130402.5439
MEM 1705.507812 1777130402.6443
MEM 1712.007812 1777130402.7447
MEM 1718.507812 1777130402.8453
MEM 1725.132812 1777130402.9457
MEM 1731.507812 1777130403.0461
MEM 1737.882812 1777130403.1464
MEM 1743.632812 1777130403.2468
MEM 1749.882812 1777130403.3472
MEM 1756.382812 1777130403.4476
MEM 1762.882812 1777130403.5480
MEM 1768.757812 1777130403.6484
MEM 1775.132812 1777130403.7487
MEM 1781.757812 1777130403.8492
MEM 1787.507812 1777130403.9497
MEM 1787.507812 1777130404.0502
MEM 1787.507812 1777130404.1506
MEM 1787.507812 1777130404.2512
MEM 1787.507812 1777130404.3517
MEM 1787.507812 1777130404.4523
MEM 1787.507812 1777130404.5528
MEM 1787.507812 1777130404.6533
MEM 1787.507812 1777130404.7538
MEM 1787.507812 1777130404.8544
MEM 1787.507812 1777130404.9551
MEM 1787.507812 1777130405.0555
MEM 1787.507812 1777130405.1560
MEM 1787.507812 1777130405.2564
MEM 1787.507812 1777130405.3569
MEM 1787.507812 1777130405.4574
MEM 1787.507812 1777130405.5579
MEM 1787.507812 1777130405.6584
MEM 1787.507812 1777130405.7589
MEM 1787.507812 1777130405.8594
MEM 1787.507812 1777130405.9598
MEM 1787.507812 1777130406.0603
MEM 1787.507812 1777130406.1608
MEM 1787.507812 1777130406.2613
MEM 1787.507812 1777130406.3618
MEM 1793.507812 1777130406.4621
MEM 1800.257812 1777130406.5625
MEM 1805.757812 1777130406.6629
MEM 1812.257812 1777130406.7633
MEM 1818.382812 1777130406.8637
MEM 1824.632812 1777130406.9641
MEM 1831.007812 1777130407.0645
MEM 1837.632812 1777130407.1649
MEM 1843.382812 1777130407.2654
MEM 1849.257812 1777130407.3658
MEM 1855.882812 1777130407.4661
MEM 1862.257812 1777130407.5665
MEM 1868.132812 1777130407.6669
MEM 1874.507812 1777130407.7672
MEM 1881.257812 1777130407.8676
MEM 1887.882812 1777130407.9680
MEM 1894.382812 1777130408.0683
MEM 1900.882812 1777130408.1688
MEM 1907.507812 1777130408.2693
MEM 1913.257812 1777130408.3700
MEM 1920.132812 1777130408.4706
MEM 1926.632812 1777130408.5711
MEM 1932.132812 1777130408.6716
MEM 1938.757812 1777130408.7721
MEM 1945.507812 1777130408.8725
MEM 1951.632812 1777130408.9729
MEM 1958.257812 1777130409.0734
MEM 1964.382812 1777130409.1738
MEM 1970.757812 1777130409.2742
MEM 1976.382812 1777130409.3746
MEM 1982.882812 1777130409.4751
MEM 1989.007812 1777130409.5757
MEM 1995.007812 1777130409.6761
MEM 2001.507812 1777130409.7765
MEM 2007.882812 1777130409.8769
MEM 2014.257812 1777130409.9775
MEM 2021.007812 1777130410.0780
MEM 2027.382812 1777130410.1785
MEM 2034.007812 1777130410.2789
MEM 2040.632812 1777130410.3792
MEM 2047.257812 1777130410.4796
MEM 2053.757812 1777130410.5800
MEM 2059.757812 1777130410.6803
MEM 2065.882812 1777130410.7806
MEM 2072.382812 1777130410.8812
MEM 2078.757812 1777130410.9819
MEM 2085.007812 1777130411.0823
MEM 2091.007812 1777130411.1827
MEM 2097.507812 1777130411.2831
MEM 2103.007812 1777130411.3837
MEM 2109.257812 1777130411.4842
MEM 2115.632812 1777130411.5846
MEM 2121.382812 1777130411.6850
MEM 2127.507812 1777130411.7854
MEM 2133.757812 1777130411.8858
MEM 2139.882812 1777130411.9864
MEM 2146.132812 1777130412.0869
MEM 2152.382812 1777130412.1877
MEM 2158.757812 1777130412.2881
MEM 2165.007812 1777130412.3886
MEM 2168.507812 1777130412.4891
MEM 2168.507812 1777130412.5897
MEM 2168.507812 1777130412.6902
MEM 2168.507812 1777130412.7907
MEM 2168.507812 1777130412.8912
MEM 2168.507812 1777130412.9916
MEM 2168.507812 1777130413.0921
MEM 2168.507812 1777130413.1925
MEM 2168.507812 1777130413.2930
MEM 2168.507812 1777130413.3935
MEM 2168.507812 1777130413.4940
MEM 2168.507812 1777130413.5945
MEM 2168.507812 1777130413.6950
MEM 2168.507812 1777130413.7955
MEM 2168.507812 1777130413.8960
MEM 2168.507812 1777130413.9964
MEM 2168.507812 1777130414.0969
MEM 2168.507812 1777130414.1974
MEM 2168.507812 1777130414.2979
MEM 2168.507812 1777130414.3983
MEM 2168.507812 1777130414.4988
MEM 2168.507812 1777130414.5992
MEM 2168.507812 1777130414.6997
MEM 2168.507812 1777130414.8002
MEM 2168.507812 1777130414.9008
MEM 2168.507812 1777130415.0013
MEM 2168.507812 1777130415.1017
MEM 2168.507812 1777130415.2024
MEM 2168.507812 1777130415.3028
MEM 2168.507812 1777130415.4033
MEM 2172.007812 1777130415.5037
MEM 2178.132812 1777130415.6044
MEM 2184.132812 1777130415.7049
MEM 2190.882812 1777130415.8053
MEM 2197.132812 1777130415.9057
MEM 2203.257812 1777130416.0061
MEM 2209.757812 1777130416.1065
MEM 2216.132812 1777130416.2069
MEM 2222.632812 1777130416.3073
MEM 2229.007812 1777130416.4077
MEM 2235.382812 1777130416.5081
MEM 2241.632812 1777130416.6086
MEM 2247.382812 1777130416.7090
MEM 2253.632812 1777130416.8094
MEM 2259.882812 1777130416.9098
MEM 2265.757812 1777130417.0102
MEM 2272.132812 1777130417.1107
MEM 2278.257812 1777130417.2111
MEM 2282.507812 1777130417.3115
MEM 2288.132812 1777130417.4119
MEM 2293.882812 1777130417.5123
MEM 2299.632812 1777130417.6127
MEM 2306.007812 1777130417.7130
MEM 2312.382812 1777130417.8134
MEM 2318.632812 1777130417.9138
MEM 2324.632812 1777130418.0141
MEM 2330.882812 1777130418.1146
MEM 2337.382812 1777130418.2150
MEM 2343.007812 1777130418.3154
MEM 2349.757812 1777130418.4158
MEM 2356.382812 1777130418.5163
MEM 2362.757812 1777130418.6173
MEM 2368.632812 1777130418.7179
MEM 2375.132812 1777130418.8187
MEM 2381.507812 1777130418.9193
MEM 2388.132812 1777130419.0198
MEM 2394.507812 1777130419.1202
MEM 2400.382812 1777130419.2206
MEM 2406.507812 1777130419.3213
MEM 2412.507812 1777130419.4218
MEM 2418.382812 1777130419.5223
MEM 2423.632812 1777130419.6228
MEM 2429.632812 1777130419.7231
MEM 2435.632812 1777130419.8235
MEM 2441.632812 1777130419.9239
MEM 2448.132812 1777130420.0243
MEM 2454.257812 1777130420.1246
MEM 2459.632812 1777130420.2250
MEM 2465.007812 1777130420.3254
MEM 2471.382812 1777130420.4259
MEM 2477.632812 1777130420.5263
MEM 2483.882812 1777130420.6268
MEM 2489.132812 1777130420.7272
MEM 2494.757812 1777130420.8276
MEM 2500.757812 1777130420.9279
MEM 2506.757812 1777130421.0283
MEM 2512.882812 1777130421.1287
MEM 2518.882812 1777130421.2294
MEM 2525.132812 1777130421.3298
MEM 2531.507812 1777130421.4303
MEM 2537.757812 1777130421.5307
MEM 2543.257812 1777130421.6311
MEM 2548.882812 1777130421.7315
MEM 2555.257812 1777130421.8320
MEM 2561.382812 1777130421.9324
MEM 2566.882812 1777130422.0329
MEM 2573.132812 1777130422.1335
MEM 2579.007812 1777130422.2340
MEM 2585.132812 1777130422.3345
MEM 2591.382812 1777130422.4350
MEM 2597.632812 1777130422.5354
MEM 2603.882812 1777130422.6359
MEM 2609.257812 1777130422.7363
MEM 2615.132812 1777130422.8371
MEM 2621.382812 1777130422.9377
MEM 2627.132812 1777130423.0381
MEM 2632.632812 1777130423.1387
MEM 2638.757812 1777130423.2395
MEM 2638.757812 1777130423.3400
MEM 2638.757812 1777130423.4405
MEM 2638.757812 1777130423.5411
MEM 2638.757812 1777130423.6415
MEM 2638.757812 1777130423.7420
MEM 2638.757812 1777130423.8425
MEM 2638.757812 1777130423.9430
MEM 2638.757812 1777130424.0436
MEM 2638.757812 1777130424.1440
MEM 2638.757812 1777130424.2445
MEM 2638.757812 1777130424.3451
MEM 2638.757812 1777130424.4456
MEM 2638.757812 1777130424.5461
MEM 2638.757812 1777130424.6465
MEM 2638.757812 1777130424.7470
MEM 2638.757812 1777130424.8475
MEM 2638.757812 1777130424.9481
MEM 2638.757812 1777130425.0486
MEM 2638.757812 1777130425.1491
MEM 2638.757812 1777130425.2496
MEM 2638.757812 1777130425.3501
MEM 2638.757812 1777130425.4506
MEM 2638.757812 1777130425.5512
MEM 2638.757812 1777130425.6516
MEM 2638.757812 1777130425.7521
MEM 2638.757812 1777130425.8526
MEM 2638.757812 1777130425.9531
MEM 2638.757812 1777130426.0535
MEM 2638.757812 1777130426.1540
MEM 2638.757812 1777130426.2545
MEM 2638.757812 1777130426.3551
MEM 2638.757812 1777130426.4556
MEM 2638.757812 1777130426.5561
MEM 2638.757812 1777130426.6565
MEM 2638.757812 1777130426.7570
MEM 2638.757812 1777130426.8574
MEM 2638.757812 1777130426.9579
MEM 2638.757812 1777130427.0583
MEM 2644.882812 1777130427.1586
MEM 2651.132812 1777130427.2591
MEM 2657.507812 1777130427.3595
MEM 2664.257812 1777130427.4598
MEM 2670.507812 1777130427.5602
MEM 2677.132812 1777130427.6606
MEM 2682.507812 1777130427.7610
MEM 2688.632812 1777130427.8613
MEM 2695.257812 1777130427.9618
MEM 2701.257812 1777130428.0622
MEM 2707.632812 1777130428.1627
MEM 2714.257812 1777130428.2630
MEM 2720.007812 1777130428.3634
MEM 2726.382812 1777130428.4638
MEM 2732.882812 1777130428.5642
MEM 2739.007812 1777130428.6646
MEM 2745.007812 1777130428.7650
MEM 2751.132812 1777130428.8654
MEM 2757.382812 1777130428.9658
MEM 2763.757812 1777130429.0664
MEM 2770.257812 1777130429.1670
MEM 2776.632812 1777130429.2675
MEM 2783.257812 1777130429.3681
MEM 2789.632812 1777130429.4686
MEM 2795.757812 1777130429.5690
MEM 2802.132812 1777130429.6694
MEM 2807.632812 1777130429.7698
MEM 2813.132812 1777130429.8702
MEM 2819.257812 1777130429.9706
MEM 2825.007812 1777130430.0710
MEM 2831.132812 1777130430.1714
MEM 2837.382812 1777130430.2718
MEM 2843.507812 1777130430.3723
MEM 2849.382812 1777130430.4727
MEM 2855.507812 1777130430.5731
MEM 2861.757812 1777130430.6735
MEM 2867.632812 1777130430.7740
MEM 2873.632812 1777130430.8745
MEM 2879.507812 1777130430.9749
MEM 2885.632812 1777130431.0753
MEM 2891.882812 1777130431.1757
MEM 2898.257812 1777130431.2761
MEM 2904.507812 1777130431.3764
MEM 2910.757812 1777130431.4770
MEM 2916.882812 1777130431.5774
MEM 2922.882812 1777130431.6778
MEM 2929.007812 1777130431.7781
MEM 2934.007812 1777130431.8785
MEM 2939.882812 1777130431.9789
MEM 2946.132812 1777130432.0793
MEM 2952.507812 1777130432.1797
MEM 2958.632812 1777130432.2802
MEM 2964.632812 1777130432.3806
MEM 2970.882812 1777130432.4810
MEM 2977.007812 1777130432.5815
MEM 2982.757812 1777130432.6819
MEM 2988.507812 1777130432.7833
MEM 2993.632812 1777130432.8838
MEM 2999.382812 1777130432.9844
MEM 3004.882812 1777130433.0848
MEM 3010.632812 1777130433.1853
MEM 3016.257812 1777130433.2856
MEM 3022.007812 1777130433.3861
MEM 3027.882812 1777130433.4866
MEM 3033.632812 1777130433.5870
MEM 3038.632812 1777130433.6875
MEM 3044.257812 1777130433.7879
MEM 3049.257812 1777130433.8883
MEM 3055.132812 1777130433.9887
MEM 3060.757812 1777130434.0890
MEM 3067.007812 1777130434.1894
MEM 3073.257812 1777130434.2898
MEM 3079.132812 1777130434.3902
MEM 3085.507812 1777130434.4906
MEM 3091.632812 1777130434.5910
MEM 3099.632812 1777130434.6914
MEM 3105.632812 1777130434.7918
MEM 3111.132812 1777130434.8922
MEM 3117.382812 1777130434.9926
MEM 3123.632812 1777130435.0930
MEM 3129.632812 1777130435.1938
MEM 3135.132812 1777130435.2943
MEM 3140.882812 1777130435.3947
MEM 3146.132812 1777130435.4951
MEM 3152.382812 1777130435.5955
MEM 3158.882812 1777130435.6959
MEM 3164.882812 1777130435.7963
MEM 3170.257812 1777130435.8967
MEM 3175.882812 1777130435.9971
MEM 3182.132812 1777130436.0974
MEM 3188.257812 1777130436.1978
MEM 3194.382812 1777130436.2986
MEM 3200.757812 1777130436.3994
MEM 3207.007812 1777130436.4999
MEM 3213.382812 1777130436.6003
MEM 3219.132812 1777130436.7009
MEM 3219.132812 1777130436.8014
MEM 3219.132812 1777130436.9019
MEM 3219.132812 1777130437.0024
MEM 3219.132812 1777130437.1029
MEM 3219.132812 1777130437.2035
MEM 3219.132812 1777130437.3041
MEM 3219.132812 1777130437.4045
MEM 3219.132812 1777130437.5053
MEM 3219.132812 1777130437.6058
MEM 3219.132812 1777130437.7063
MEM 3219.132812 1777130437.8069
MEM 3219.132812 1777130437.9074
MEM 3219.132812 1777130438.0078
MEM 3219.132812 1777130438.1083
MEM 3219.132812 1777130438.2088
MEM 3219.132812 1777130438.3093
MEM 3219.132812 1777130438.4098
MEM 3219.132812 1777130438.5103
MEM 3219.132812 1777130438.6108
MEM 3219.132812 1777130438.7113
MEM 3219.132812 1777130438.8119
MEM 3219.132812 1777130438.9124
MEM 3219.132812 1777130439.0129
MEM 3219.132812 1777130439.1135
MEM 3219.132812 1777130439.2141
MEM 3219.132812 1777130439.3147
MEM 3219.132812 1777130439.4151
MEM 3219.132812 1777130439.5156
MEM 3219.132812 1777130439.6161
MEM 3219.132812 1777130439.7166
MEM 3219.132812 1777130439.8171
MEM 3219.132812 1777130439.9175
MEM 3219.132812 1777130440.0179
MEM 3219.132812 1777130440.1183
MEM 3219.132812 1777130440.2188
MEM 3219.132812 1777130440.3192
MEM 3219.132812 1777130440.4197
MEM 3219.132812 1777130440.5201
MEM 3219.132812 1777130440.6206
MEM 3219.132812 1777130440.7210
MEM 3219.132812 1777130440.8214
MEM 3219.132812 1777130440.9219
MEM 3219.132812 1777130441.0222
MEM 3219.132812 1777130441.1226
MEM 3219.132812 1777130441.2231
MEM 3219.132812 1777130441.3235
MEM 3219.132812 1777130441.4240
MEM 3224.507812 1777130441.5244
MEM 3230.882812 1777130441.6249
MEM 3237.632812 1777130441.7254
MEM 3244.007812 1777130441.8258
MEM 3249.882812 1777130441.9262
MEM 3255.507812 1777130442.0266
MEM 3261.257812 1777130442.1270
MEM 3267.882812 1777130442.2273
MEM 3274.132812 1777130442.3277
MEM 3280.632812 1777130442.4281
MEM 3287.132812 1777130442.5285
MEM 3293.632812 1777130442.6290
MEM 3300.257812 1777130442.7294
MEM 3306.882812 1777130442.8297
MEM 3313.257812 1777130442.9304
MEM 3318.507812 1777130443.0314
MEM 3324.882812 1777130443.1319
MEM 3331.507812 1777130443.2324
MEM 3337.382812 1777130443.3330
MEM 3343.882812 1777130443.4335
MEM 3350.382812 1777130443.5340
MEM 3357.007812 1777130443.6347
MEM 3363.007812 1777130443.7353
MEM 3369.257812 1777130443.8359
MEM 3375.507812 1777130443.9363
MEM 3381.007812 1777130444.0367
MEM 3386.007812 1777130444.1371
MEM 3392.132812 1777130444.2375
MEM 3398.007812 1777130444.3379
MEM 3404.382812 1777130444.4383
