CMDLINE python Benchmark.py
MEM 3801.671875 1777131124.2908
MEM 3809.421875 1777131124.3912
MEM 3816.046875 1777131124.4915
MEM 3822.921875 1777131124.5920
MEM 3830.671875 1777131124.6924
MEM 3837.671875 1777131124.7927
MEM 3844.796875 1777131124.8934
MEM 3852.171875 1777131124.9939
MEM 3859.046875 1777131125.0944
MEM 3866.546875 1777131125.1948
MEM 3874.171875 1777131125.2955
MEM 3879.421875 1777131125.3960
MEM 3879.421875 1777131125.4966
MEM 3879.421875 1777131125.5973
MEM 3879.421875 1777131125.6979
MEM 3879.421875 1777131125.7984
MEM 3879.421875 1777131125.8990
MEM 3879.421875 1777131125.9998
MEM 3879.421875 1777131126.1004
MEM 3879.421875 1777131126.2009
MEM 3879.421875 1777131126.3015
MEM 3879.421875 1777131126.4021
MEM 3879.421875 1777131126.5027
MEM 3879.421875 1777131126.6033
MEM 3879.421875 1777131126.7038
MEM 3879.421875 1777131126.8043
MEM 3879.421875 1777131126.9048
MEM 3879.421875 1777131127.0054
MEM 3879.421875 1777131127.1059
MEM 3879.421875 1777131127.2065
MEM 3879.421875 1777131127.3070
MEM 3879.421875 1777131127.4075
MEM 3879.421875 1777131127.5080
MEM 3879.421875 1777131127.6085
MEM 3879.421875 1777131127.7090
MEM 3879.421875 1777131127.8095
MEM 3879.421875 1777131127.9100
MEM 3879.421875 1777131128.0107
MEM 3879.421875 1777131128.1112
MEM 3879.421875 1777131128.2118
MEM 3879.421875 1777131128.3123
MEM 3879.421875 1777131128.4128
MEM 3879.421875 1777131128.5134
MEM 3879.421875 1777131128.6139
MEM 3879.421875 1777131128.7144
MEM 3879.421875 1777131128.8148
MEM 3879.421875 1777131128.9154
MEM 3879.421875 1777131129.0160
MEM 3879.421875 1777131129.1165
MEM 3879.421875 1777131129.2172
MEM 3879.421875 1777131129.3178
MEM 3879.421875 1777131129.4183
MEM 3879.421875 1777131129.5189
MEM 3879.421875 1777131129.6194
MEM 3879.421875 1777131129.7199
MEM 3879.421875 1777131129.8204
MEM 3879.421875 1777131129.9209
MEM 3879.421875 1777131130.0215
MEM 3879.421875 1777131130.1220
MEM 3879.421875 1777131130.2224
MEM 3879.421875 1777131130.3229
MEM 3879.421875 1777131130.4234
MEM 3879.421875 1777131130.5240
MEM 3879.421875 1777131130.6245
MEM 3879.421875 1777131130.7250
MEM 3879.421875 1777131130.8254
MEM 3879.421875 1777131130.9259
MEM 3879.421875 1777131131.0266
MEM 3879.421875 1777131131.1271
MEM 3879.421875 1777131131.2277
MEM 3879.421875 1777131131.3282
MEM 3879.421875 1777131131.4287
MEM 3879.421875 1777131131.5295
MEM 3879.421875 1777131131.6301
MEM 3879.421875 1777131131.7306
MEM 3879.421875 1777131131.8311
MEM 3883.546875 1777131131.9319
MEM 3890.296875 1777131132.0323
MEM 3897.421875 1777131132.1328
MEM 3905.671875 1777131132.2333
MEM 3913.296875 1777131132.3337
MEM 3920.921875 1777131132.4341
MEM 3927.921875 1777131132.5345
MEM 3935.421875 1777131132.6349
MEM 3942.046875 1777131132.7354
MEM 3948.796875 1777131132.8357
MEM 3956.296875 1777131132.9362
MEM 3962.671875 1777131133.0365
MEM 3969.921875 1777131133.1369
MEM 3977.546875 1777131133.2373
MEM 3985.546875 1777131133.3377
MEM 3992.921875 1777131133.4381
MEM 3999.671875 1777131133.5385
MEM 4007.296875 1777131133.6389
MEM 4014.921875 1777131133.7393
MEM 4021.921875 1777131133.8397
MEM 4029.546875 1777131133.9402
MEM 4036.296875 1777131134.0407
MEM 4043.796875 1777131134.1412
MEM 4051.421875 1777131134.2417
MEM 4059.046875 1777131134.3421
MEM 4066.421875 1777131134.4427
MEM 4073.296875 1777131134.5434
MEM 4081.046875 1777131134.6439
MEM 4087.796875 1777131134.7446
MEM 4094.546875 1777131134.8453
MEM 4101.671875 1777131134.9459
MEM 4108.171875 1777131135.0467
MEM 4115.421875 1777131135.1473
MEM 4122.671875 1777131135.2479
MEM 4130.796875 1777131135.3483
MEM 4138.296875 1777131135.4487
MEM 4145.296875 1777131135.5491
MEM 4152.796875 1777131135.6494
MEM 4159.921875 1777131135.7499
MEM 4167.171875 1777131135.8503
MEM 4174.046875 1777131135.9507
MEM 4180.921875 1777131136.0511
MEM 4187.921875 1777131136.1515
MEM 4195.296875 1777131136.2518
MEM 4203.171875 1777131136.3522
MEM 4210.296875 1777131136.4526
MEM 4216.671875 1777131136.5529
MEM 4224.171875 1777131136.6534
MEM 4231.171875 1777131136.7540
MEM 4237.671875 1777131136.8543
MEM 4245.046875 1777131136.9547
MEM 4251.921875 1777131137.0551
MEM 4259.171875 1777131137.1555
MEM 4267.921875 1777131137.2559
MEM 4275.546875 1777131137.3564
MEM 4282.546875 1777131137.4569
MEM 4289.046875 1777131137.5573
MEM 4296.296875 1777131137.6577
MEM 4303.421875 1777131137.7581
MEM 4310.921875 1777131137.8589
MEM 4315.546875 1777131137.9597
MEM 4320.171875 1777131138.0605
MEM 4327.046875 1777131138.1611
MEM 4334.046875 1777131138.2616
MEM 4340.296875 1777131138.3623
MEM 4345.921875 1777131138.4630
MEM 4350.421875 1777131138.5634
MEM 4350.421875 1777131138.6638
MEM 4350.421875 1777131138.7645
MEM 4350.421875 1777131138.8650
MEM 4350.421875 1777131138.9654
MEM 4350.421875 1777131139.0659
MEM 4350.421875 1777131139.1663
MEM 4350.421875 1777131139.2670
MEM 4350.421875 1777131139.3675
MEM 4350.421875 1777131139.4680
MEM 4350.421875 1777131139.5684
MEM 4350.421875 1777131139.6687
MEM 4350.421875 1777131139.7694
MEM 4350.421875 1777131139.8698
MEM 4350.421875 1777131139.9702
MEM 4350.421875 1777131140.0706
MEM 4350.421875 1777131140.1710
MEM 4350.421875 1777131140.2715
MEM 4350.421875 1777131140.3719
MEM 4350.421875 1777131140.4723
MEM 4350.421875 1777131140.5727
MEM 4350.421875 1777131140.6731
MEM 4350.421875 1777131140.7735
MEM 4350.421875 1777131140.8740
MEM 4350.421875 1777131140.9747
MEM 4350.421875 1777131141.0753
MEM 4350.421875 1777131141.1759
MEM 4350.421875 1777131141.2763
MEM 4350.421875 1777131141.3766
MEM 4350.421875 1777131141.4773
MEM 4350.421875 1777131141.5777
MEM 4350.421875 1777131141.6783
MEM 4350.421875 1777131141.7787
MEM 4356.046875 1777131141.8795
MEM 4366.902344 1777131141.9800
MEM 4384.027344 1777131142.0805
MEM 4386.906250 1777131142.1809
MEM 4394.531250 1777131142.2815
MEM 4412.414062 1777131142.3820
MEM 4418.789062 1777131142.4824
MEM 4420.664062 1777131142.5829
MEM 4384.367188 1777131142.6834
MEM 4384.617188 1777131142.7838
MEM 4380.773438 1777131142.8842
MEM 4385.023438 1777131142.9846
MEM 4396.273438 1777131143.0852
MEM 4402.648438 1777131143.1856
MEM 4403.148438 1777131143.2860
MEM 4403.648438 1777131143.3866
MEM 4404.148438 1777131143.4870
MEM 4404.773438 1777131143.5875
MEM 4405.523438 1777131143.6879
MEM 4406.023438 1777131143.7883
MEM 4406.648438 1777131143.8888
MEM 4407.148438 1777131143.9893
MEM 4407.648438 1777131144.0897
MEM 4408.148438 1777131144.1901
MEM 4408.523438 1777131144.2908
MEM 4408.523438 1777131144.3913
MEM 4408.523438 1777131144.4922
MEM 4408.523438 1777131144.5927
MEM 4408.523438 1777131144.6933
MEM 4408.523438 1777131144.7947
MEM 4408.523438 1777131144.8951
MEM 4408.523438 1777131144.9956
MEM 4408.523438 1777131145.0963
MEM 4408.523438 1777131145.1969
MEM 4408.523438 1777131145.2975
MEM 4408.523438 1777131145.3981
MEM 4408.523438 1777131145.4984
MEM 4408.523438 1777131145.5989
MEM 4408.523438 1777131145.6993
MEM 4408.523438 1777131145.7997
MEM 4408.523438 1777131145.9004
MEM 4408.523438 1777131146.0008
MEM 4408.523438 1777131146.1013
MEM 4408.523438 1777131146.2017
MEM 4408.523438 1777131146.3021
MEM 4408.523438 1777131146.4025
MEM 4408.523438 1777131146.5030
MEM 4408.523438 1777131146.6034
MEM 4408.523438 1777131146.7039
MEM 4408.523438 1777131146.8043
MEM 4408.523438 1777131146.9047
MEM 4408.523438 1777131147.0057
MEM 4408.523438 1777131147.1062
MEM 4408.523438 1777131147.2069
MEM 4408.523438 1777131147.3077
MEM 4408.523438 1777131147.4085
MEM 4408.523438 1777131147.5090
MEM 4408.523438 1777131147.6096
MEM 4410.773438 1777131147.7100
MEM 4426.773438 1777131147.8104
MEM 4426.773438 1777131147.9108
MEM 4454.773438 1777131148.0113
MEM 4458.773438 1777131148.1119
MEM 4458.773438 1777131148.2124
MEM 4426.929688 1777131148.3128
MEM 4427.304688 1777131148.4133
MEM 4387.488281 1777131148.5137
MEM 4390.863281 1777131148.6141
MEM 4398.863281 1777131148.7146
MEM 4402.863281 1777131148.8150
MEM 4403.363281 1777131148.9153
MEM 4403.988281 1777131149.0157
MEM 4404.613281 1777131149.1161
MEM 4405.113281 1777131149.2165
MEM 4405.863281 1777131149.3169
MEM 4406.488281 1777131149.4173
MEM 4407.113281 1777131149.5177
MEM 4407.738281 1777131149.6181
MEM 4408.363281 1777131149.7186
MEM 4408.988281 1777131149.8190
MEM 4408.988281 1777131149.9194
MEM 4408.988281 1777131150.0200
MEM 4408.988281 1777131150.1204
MEM 4408.988281 1777131150.2208
MEM 4408.988281 1777131150.3214
MEM 4408.988281 1777131150.4218
MEM 4408.988281 1777131150.5222
MEM 4408.988281 1777131150.6229
MEM 4408.988281 1777131150.7235
MEM 4408.988281 1777131150.8243
MEM 4408.988281 1777131150.9260
MEM 4408.988281 1777131151.0264
MEM 4408.988281 1777131151.1268
MEM 4408.988281 1777131151.2273
MEM 4408.988281 1777131151.3277
MEM 4408.988281 1777131151.4282
MEM 4408.988281 1777131151.5288
MEM 4408.988281 1777131151.6293
MEM 4408.988281 1777131151.7297
MEM 4408.988281 1777131151.8301
MEM 4408.988281 1777131151.9306
MEM 4408.988281 1777131152.0310
MEM 4408.988281 1777131152.1315
MEM 4408.988281 1777131152.2319
MEM 4408.988281 1777131152.3323
MEM 4408.988281 1777131152.4327
MEM 4408.988281 1777131152.5331
MEM 4408.988281 1777131152.6336
MEM 4408.988281 1777131152.7340
MEM 4408.988281 1777131152.8345
MEM 4408.988281 1777131152.9349
MEM 4408.988281 1777131153.0353
MEM 4408.988281 1777131153.1357
MEM 4408.988281 1777131153.2360
MEM 4408.988281 1777131153.3365
MEM 4408.988281 1777131153.4370
MEM 4408.988281 1777131153.5375
MEM 4408.988281 1777131153.6379
MEM 4408.988281 1777131153.7383
MEM 4408.988281 1777131153.8390
MEM 4408.988281 1777131153.9395
MEM 4408.988281 1777131154.0404
MEM 4408.988281 1777131154.1421
MEM 4408.988281 1777131154.2427
MEM 4408.988281 1777131154.3432
MEM 4408.988281 1777131154.4437
MEM 4416.988281 1777131154.5441
MEM 4432.988281 1777131154.6445
MEM 4432.988281 1777131154.7450
MEM 4464.988281 1777131154.8454
MEM 4465.238281 1777131154.9458
MEM 4465.238281 1777131155.0463
MEM 4433.265625 1777131155.1467
MEM 4433.265625 1777131155.2471
MEM 4431.765625 1777131155.3476
MEM 4397.851562 1777131155.4480
MEM 4403.976562 1777131155.5484
MEM 4409.601562 1777131155.6488
MEM 4409.851562 1777131155.7493
MEM 4410.226562 1777131155.8497
MEM 4410.601562 1777131155.9502
MEM 4411.101562 1777131156.0506
MEM 4411.601562 1777131156.1510
MEM 4411.976562 1777131156.2514
MEM 4412.351562 1777131156.3518
MEM 4412.726562 1777131156.4522
MEM 4413.226562 1777131156.5526
MEM 4413.601562 1777131156.6532
MEM 4414.101562 1777131156.7537
MEM 4414.226562 1777131156.8542
MEM 4414.226562 1777131156.9551
MEM 4414.226562 1777131157.0557
MEM 4414.226562 1777131157.1563
MEM 4414.226562 1777131157.2568
MEM 4414.226562 1777131157.3575
MEM 4414.226562 1777131157.4580
MEM 4414.226562 1777131157.5586
MEM 4414.226562 1777131157.6592
MEM 4414.226562 1777131157.7597
MEM 4414.226562 1777131157.8602
MEM 4414.226562 1777131157.9606
MEM 4414.226562 1777131158.0610
MEM 4414.226562 1777131158.1615
MEM 4414.226562 1777131158.2619
MEM 4414.226562 1777131158.3623
MEM 4414.226562 1777131158.4627
MEM 4414.226562 1777131158.5631
MEM 4414.226562 1777131158.6635
MEM 4414.226562 1777131158.7639
MEM 4414.226562 1777131158.8643
MEM 4414.226562 1777131158.9647
MEM 4414.226562 1777131159.0651
MEM 4414.226562 1777131159.1655
MEM 4414.226562 1777131159.2659
MEM 4414.226562 1777131159.3663
MEM 4414.226562 1777131159.4667
MEM 4414.226562 1777131159.5671
MEM 4414.226562 1777131159.6675
MEM 4414.226562 1777131159.7680
MEM 4414.226562 1777131159.8684
MEM 4414.226562 1777131159.9687
MEM 4414.226562 1777131160.0693
MEM 4414.226562 1777131160.1697
MEM 4414.226562 1777131160.2700
MEM 4414.226562 1777131160.3706
MEM 4414.226562 1777131160.4711
MEM 4414.226562 1777131160.5720
MEM 4414.226562 1777131160.6729
MEM 4414.226562 1777131160.7736
MEM 4414.226562 1777131160.8742
MEM 4414.226562 1777131160.9745
MEM 4414.226562 1777131161.0750
MEM 4414.226562 1777131161.1755
MEM 4414.226562 1777131161.2760
MEM 4414.226562 1777131161.3764
MEM 4414.226562 1777131161.4768
MEM 4414.226562 1777131161.5773
MEM 4414.226562 1777131161.6777
MEM 4414.226562 1777131161.7781
MEM 4414.226562 1777131161.8785
MEM 4414.226562 1777131161.9789
MEM 4414.226562 1777131162.0793
MEM 4414.226562 1777131162.1796
MEM 4414.226562 1777131162.2800
MEM 4414.226562 1777131162.3804
MEM 4414.226562 1777131162.4809
MEM 4414.226562 1777131162.5815
MEM 4414.226562 1777131162.6819
MEM 4414.226562 1777131162.7827
MEM 4414.226562 1777131162.8831
MEM 4414.226562 1777131162.9835
MEM 4414.226562 1777131163.0839
MEM 4414.226562 1777131163.1843
MEM 4414.226562 1777131163.2848
MEM 4414.226562 1777131163.3852
MEM 4422.226562 1777131163.4858
MEM 4438.226562 1777131163.5862
MEM 4438.226562 1777131163.6870
MEM 4453.976562 1777131163.7875
MEM 4470.226562 1777131163.8881
MEM 4470.351562 1777131163.9893
MEM 4438.457031 1777131164.0910
MEM 4438.457031 1777131164.1914
MEM 4438.457031 1777131164.2919
MEM 4437.457031 1777131164.3924
MEM 4398.417969 1777131164.4929
MEM 4406.292969 1777131164.5933
MEM 4409.542969 1777131164.6937
MEM 4409.597656 1777131164.7941
MEM 4409.972656 1777131164.8946
MEM 4410.472656 1777131164.9950
MEM 4410.972656 1777131165.0954
MEM 4411.347656 1777131165.1958
MEM 4411.847656 1777131165.2962
MEM 4412.347656 1777131165.3965
MEM 4412.722656 1777131165.4969
MEM 4413.222656 1777131165.5973
MEM 4413.597656 1777131165.6977
MEM 4413.972656 1777131165.7981
MEM 4413.972656 1777131165.8985
MEM 4413.972656 1777131165.9990
MEM 4413.972656 1777131166.0994
MEM 4413.972656 1777131166.1999
MEM 4413.972656 1777131166.3004
MEM 4413.972656 1777131166.4008
MEM 4413.972656 1777131166.5013
MEM 4413.972656 1777131166.6017
MEM 4413.972656 1777131166.7021
MEM 4413.972656 1777131166.8028
MEM 4413.972656 1777131166.9033
MEM 4413.972656 1777131167.0041
MEM 4413.972656 1777131167.1049
MEM 4413.972656 1777131167.2055
MEM 4413.972656 1777131167.3059
MEM 4413.972656 1777131167.4064
MEM 4413.972656 1777131167.5070
MEM 4413.972656 1777131167.6074
MEM 4413.972656 1777131167.7078
MEM 4413.972656 1777131167.8083
MEM 4413.972656 1777131167.9087
MEM 4413.972656 1777131168.0091
MEM 4413.972656 1777131168.1094
MEM 4413.972656 1777131168.2098
MEM 4413.972656 1777131168.3103
MEM 4413.972656 1777131168.4106
MEM 4413.972656 1777131168.5110
MEM 4413.972656 1777131168.6114
MEM 4413.972656 1777131168.7118
MEM 4413.972656 1777131168.8122
MEM 4413.972656 1777131168.9126
MEM 4413.972656 1777131169.0131
MEM 4413.972656 1777131169.1135
MEM 4413.972656 1777131169.2139
MEM 4413.972656 1777131169.3143
MEM 4413.972656 1777131169.4147
MEM 4413.972656 1777131169.5150
MEM 4413.972656 1777131169.6154
MEM 4413.972656 1777131169.7158
MEM 4413.972656 1777131169.8162
MEM 4413.972656 1777131169.9166
MEM 4413.972656 1777131170.0170
MEM 4421.972656 1777131170.1175
MEM 4421.972656 1777131170.2180
MEM 4437.972656 1777131170.3185
MEM 4439.472656 1777131170.4189
MEM 4469.972656 1777131170.5198
MEM 4470.222656 1777131170.6203
MEM 4438.265625 1777131170.7214
MEM 4438.265625 1777131170.8218
MEM 4438.265625 1777131170.9222
MEM 4398.226562 1777131171.0228
MEM 4400.101562 1777131171.1233
MEM 4406.101562 1777131171.2237
MEM 4409.601562 1777131171.3241
MEM 4409.851562 1777131171.4246
MEM 4410.351562 1777131171.5250
MEM 4410.726562 1777131171.6255
MEM 4411.101562 1777131171.7259
MEM 4411.601562 1777131171.8263
MEM 4412.101562 1777131171.9266
MEM 4412.476562 1777131172.0271
MEM 4412.851562 1777131172.1275
MEM 4413.226562 1777131172.2279
MEM 4413.726562 1777131172.3283
MEM 4414.101562 1777131172.4287
MEM 4414.101562 1777131172.5292
MEM 4414.101562 1777131172.6297
MEM 4414.101562 1777131172.7300
MEM 4414.101562 1777131172.8305
MEM 4414.101562 1777131172.9309
MEM 4414.101562 1777131173.0312
MEM 4414.101562 1777131173.1317
MEM 4414.101562 1777131173.2320
MEM 4414.101562 1777131173.3325
MEM 4414.101562 1777131173.4329
MEM 4414.101562 1777131173.5333
MEM 4414.101562 1777131173.6337
MEM 4414.101562 1777131173.7344
MEM 4414.101562 1777131173.8350
MEM 4414.101562 1777131173.9355
MEM 4414.101562 1777131174.0361
MEM 4414.101562 1777131174.1374
MEM 4414.101562 1777131174.2380
MEM 4414.101562 1777131174.3385
MEM 4414.101562 1777131174.4389
MEM 4414.101562 1777131174.5394
MEM 4414.101562 1777131174.6399
MEM 4414.101562 1777131174.7403
MEM 4414.101562 1777131174.8408
MEM 4414.101562 1777131174.9413
MEM 4414.101562 1777131175.0417
MEM 4414.101562 1777131175.1421
MEM 4414.101562 1777131175.2425
MEM 4414.101562 1777131175.3429
MEM 4414.101562 1777131175.4433
MEM 4414.101562 1777131175.5437
MEM 4414.101562 1777131175.6441
MEM 4414.101562 1777131175.7446
MEM 4414.101562 1777131175.8450
MEM 4414.101562 1777131175.9454
MEM 4414.101562 1777131176.0458
MEM 4414.101562 1777131176.1462
MEM 4414.101562 1777131176.2466
MEM 4414.101562 1777131176.3470
MEM 4414.101562 1777131176.4474
MEM 4414.101562 1777131176.5478
MEM 4414.101562 1777131176.6482
MEM 4414.101562 1777131176.7486
MEM 4414.101562 1777131176.8491
MEM 4414.101562 1777131176.9496
MEM 4414.101562 1777131177.0500
MEM 4414.101562 1777131177.1507
MEM 4414.101562 1777131177.2512
MEM 4414.101562 1777131177.3518
MEM 4414.101562 1777131177.4526
MEM 4414.101562 1777131177.5531
MEM 4414.101562 1777131177.6542
MEM 4414.101562 1777131177.7547
MEM 4414.101562 1777131177.8552
MEM 4414.101562 1777131177.9557
MEM 4414.101562 1777131178.0562
MEM 4414.101562 1777131178.1567
MEM 4414.101562 1777131178.2573
MEM 4414.101562 1777131178.3578
MEM 4414.101562 1777131178.4584
MEM 4414.101562 1777131178.5589
MEM 4414.101562 1777131178.6594
MEM 4414.101562 1777131178.7599
MEM 4414.101562 1777131178.8603
MEM 4414.101562 1777131178.9608
MEM 4414.101562 1777131179.0613
MEM 4414.101562 1777131179.1617
MEM 4414.101562 1777131179.2621
MEM 4414.101562 1777131179.3626
MEM 4414.101562 1777131179.4630
MEM 4414.101562 1777131179.5635
MEM 4414.101562 1777131179.6640
MEM 4414.101562 1777131179.7644
MEM 4422.101562 1777131179.8649
MEM 4422.101562 1777131179.9655
MEM 4438.101562 1777131180.0659
MEM 4438.101562 1777131180.1663
MEM 4470.101562 1777131180.2670
MEM 4470.101562 1777131180.3676
MEM 4470.351562 1777131180.4681
MEM 4438.429688 1777131180.5689
MEM 4438.429688 1777131180.6696
MEM 4438.429688 1777131180.7700
MEM 4438.429688 1777131180.8705
MEM 4393.976562 1777131180.9712
MEM 4393.976562 1777131181.0720
MEM 4393.976562 1777131181.1725
MEM 4393.976562 1777131181.2732
MEM 4393.976562 1777131181.3737
MEM 4393.976562 1777131181.4743
MEM 4393.976562 1777131181.5748
MEM 4393.976562 1777131181.6753
MEM 4393.976562 1777131181.7758
MEM 4393.976562 1777131181.8763
MEM 4393.976562 1777131181.9768
MEM 4393.976562 1777131182.0774
MEM 4393.976562 1777131182.1778
MEM 4393.976562 1777131182.2786
MEM 4393.976562 1777131182.3791
MEM 4393.976562 1777131182.4796
MEM 4393.976562 1777131182.5801
MEM 4393.976562 1777131182.6807
MEM 4393.976562 1777131182.7813
MEM 4393.976562 1777131182.8817
MEM 4393.976562 1777131182.9821
MEM 4393.976562 1777131183.0829
MEM 4393.976562 1777131183.1837
MEM 4393.976562 1777131183.2842
MEM 4393.976562 1777131183.3846
MEM 4393.976562 1777131183.4851
MEM 4393.976562 1777131183.5858
MEM 4393.976562 1777131183.6868
MEM 4393.976562 1777131183.7873
MEM 4393.976562 1777131183.8878
MEM 4393.976562 1777131183.9884
MEM 4393.976562 1777131184.0890
MEM 4393.976562 1777131184.1896
MEM 4393.976562 1777131184.2901
MEM 4393.976562 1777131184.3907
MEM 4393.976562 1777131184.4911
MEM 4393.976562 1777131184.5916
MEM 4393.976562 1777131184.6922
MEM 4393.976562 1777131184.7928
MEM 4393.976562 1777131184.8935
MEM 4393.976562 1777131184.9940
MEM 4393.976562 1777131185.0946
MEM 4393.976562 1777131185.1950
MEM 4393.976562 1777131185.2955
MEM 4393.976562 1777131185.3960
MEM 4393.976562 1777131185.4965
MEM 4393.976562 1777131185.5970
MEM 4393.976562 1777131185.6974
MEM 4393.976562 1777131185.7978
MEM 4393.976562 1777131185.8983
MEM 4393.976562 1777131185.9990
MEM 4393.976562 1777131186.0995
MEM 4393.976562 1777131186.2000
MEM 4393.976562 1777131186.3008
MEM 4393.976562 1777131186.4020
MEM 4393.976562 1777131186.5025
MEM 4393.976562 1777131186.6033
MEM 4393.976562 1777131186.7042
MEM 4393.976562 1777131186.8050
MEM 4393.976562 1777131186.9058
MEM 4393.976562 1777131187.0062
MEM 4393.976562 1777131187.1066
MEM 4393.976562 1777131187.2070
MEM 4393.976562 1777131187.3074
MEM 4393.976562 1777131187.4078
MEM 4393.976562 1777131187.5082
MEM 4393.976562 1777131187.6086
MEM 4393.976562 1777131187.7091
MEM 4393.976562 1777131187.8095
MEM 4393.976562 1777131187.9100
MEM 4393.976562 1777131188.0105
MEM 4393.976562 1777131188.1109
MEM 4393.976562 1777131188.2114
MEM 4358.296875 1777131188.3118
MEM 4358.296875 1777131188.4122
MEM 4358.296875 1777131188.5127
MEM 4358.296875 1777131188.6133
MEM 4358.296875 1777131188.7139
MEM 4358.296875 1777131188.8145
MEM 4358.296875 1777131188.9152
MEM 4358.296875 1777131189.0159
MEM 4358.296875 1777131189.1167
MEM 4358.296875 1777131189.2175
MEM 4358.296875 1777131189.3181
MEM 4358.296875 1777131189.4186
MEM 4358.296875 1777131189.5191
MEM 4358.296875 1777131189.6196
MEM 4358.296875 1777131189.7201
MEM 4358.296875 1777131189.8206
MEM 4358.296875 1777131189.9211
MEM 4358.296875 1777131190.0216
MEM 4358.296875 1777131190.1220
MEM 4358.296875 1777131190.2226
MEM 4358.296875 1777131190.3231
MEM 4358.296875 1777131190.4237
MEM 4358.296875 1777131190.5242
MEM 4358.296875 1777131190.6247
MEM 4358.296875 1777131190.7254
MEM 4358.296875 1777131190.8258
MEM 4358.296875 1777131190.9264
MEM 4358.296875 1777131191.0269
MEM 4358.296875 1777131191.1274
MEM 4358.296875 1777131191.2280
MEM 4358.296875 1777131191.3285
MEM 4358.296875 1777131191.4290
MEM 4358.296875 1777131191.5295
MEM 4358.296875 1777131191.6300
MEM 4358.296875 1777131191.7306
MEM 4358.296875 1777131191.8313
MEM 4358.296875 1777131191.9320
MEM 4358.296875 1777131192.0326
MEM 4358.296875 1777131192.1330
MEM 4358.296875 1777131192.2335
MEM 4358.296875 1777131192.3340
MEM 4358.296875 1777131192.4347
MEM 4358.296875 1777131192.5353
MEM 4358.296875 1777131192.6358
MEM 4358.296875 1777131192.7363
MEM 4358.296875 1777131192.8368
MEM 4358.296875 1777131192.9375
MEM 4358.296875 1777131193.0381
MEM 4358.296875 1777131193.1387
MEM 4358.296875 1777131193.2392
MEM 4358.296875 1777131193.3398
MEM 4358.296875 1777131193.4403
MEM 4358.296875 1777131193.5409
MEM 4358.296875 1777131193.6414
MEM 4358.296875 1777131193.7419
MEM 4358.296875 1777131193.8425
MEM 4358.296875 1777131193.9431
MEM 4358.296875 1777131194.0436
MEM 4358.296875 1777131194.1440
MEM 4358.296875 1777131194.2445
MEM 4358.296875 1777131194.3451
MEM 4358.296875 1777131194.4456
MEM 4358.296875 1777131194.5461
MEM 4358.296875 1777131194.6465
MEM 4358.296875 1777131194.7471
MEM 4358.296875 1777131194.8477
MEM 4358.296875 1777131194.9483
MEM 4358.296875 1777131195.0494
MEM 4358.296875 1777131195.1499
MEM 4358.296875 1777131195.2504
MEM 4358.296875 1777131195.3509
MEM 4358.296875 1777131195.4517
MEM 4358.296875 1777131195.5524
MEM 4358.296875 1777131195.6529
MEM 4358.296875 1777131195.7535
MEM 4358.296875 1777131195.8540
MEM 4357.296875 1777131195.9546
MEM 4357.296875 1777131196.0552
MEM 4357.296875 1777131196.1556
MEM 4357.296875 1777131196.2562
MEM 4357.296875 1777131196.3567
MEM 4357.296875 1777131196.4574
MEM 4357.296875 1777131196.5579
MEM 4357.296875 1777131196.6585
MEM 4357.296875 1777131196.7590
MEM 4357.296875 1777131196.8596
MEM 4357.296875 1777131196.9601
MEM 4357.296875 1777131197.0606
MEM 4357.296875 1777131197.1613
MEM 4357.296875 1777131197.2618
MEM 4357.296875 1777131197.3623
MEM 4357.296875 1777131197.4627
MEM 4357.296875 1777131197.5634
MEM 4357.296875 1777131197.6640
MEM 4357.296875 1777131197.7645
MEM 4357.296875 1777131197.8650
MEM 4357.296875 1777131197.9655
MEM 4357.296875 1777131198.0660
MEM 4357.296875 1777131198.1665
MEM 4357.296875 1777131198.2670
MEM 4357.296875 1777131198.3674
MEM 4357.296875 1777131198.4679
MEM 4357.296875 1777131198.5685
MEM 4357.296875 1777131198.6690
MEM 4357.296875 1777131198.7695
MEM 4357.296875 1777131198.8700
MEM 4357.296875 1777131198.9706
MEM 4357.296875 1777131199.0711
MEM 4357.296875 1777131199.1716
MEM 4357.296875 1777131199.2721
MEM 4357.296875 1777131199.3726
MEM 4357.296875 1777131199.4732
MEM 4357.296875 1777131199.5738
MEM 4357.296875 1777131199.6743
MEM 4357.296875 1777131199.7749
MEM 4357.296875 1777131199.8754
MEM 4357.296875 1777131199.9760
MEM 4357.296875 1777131200.0764
MEM 4357.296875 1777131200.1769
MEM 4357.296875 1777131200.2775
MEM 4357.296875 1777131200.3781
MEM 4357.296875 1777131200.4787
MEM 4357.296875 1777131200.5793
MEM 4357.296875 1777131200.6798
MEM 4357.296875 1777131200.7804
MEM 4357.296875 1777131200.8809
MEM 4357.296875 1777131200.9814
MEM 4357.296875 1777131201.0819
MEM 4357.296875 1777131201.1824
MEM 4357.296875 1777131201.2829
MEM 4357.296875 1777131201.3835
MEM 4357.296875 1777131201.4840
MEM 4357.296875 1777131201.5848
MEM 4357.296875 1777131201.6854
MEM 4357.296875 1777131201.7859
MEM 4357.296875 1777131201.8865
MEM 4357.296875 1777131201.9870
MEM 4357.296875 1777131202.0874
MEM 4357.296875 1777131202.1879
