CMDLINE python Benchmark.py
MEM 3218.750000 1777130074.9939
MEM 3218.750000 1777130075.0943
MEM 3218.750000 1777130075.1948
MEM 3218.750000 1777130075.2953
MEM 3218.750000 1777130075.3957
MEM 3218.750000 1777130075.4962
MEM 3218.750000 1777130075.5967
MEM 3218.750000 1777130075.6972
MEM 3218.750000 1777130075.7977
MEM 3218.750000 1777130075.8981
MEM 3218.750000 1777130075.9986
MEM 3218.750000 1777130076.0991
MEM 3220.250000 1777130076.1995
MEM 3227.125000 1777130076.2999
MEM 3233.750000 1777130076.4004
MEM 3240.250000 1777130076.5008
MEM 3246.750000 1777130076.6014
MEM 3253.250000 1777130076.7018
MEM 3259.625000 1777130076.8022
MEM 3264.125000 1777130076.9027
MEM 3269.750000 1777130077.0032
MEM 3274.875000 1777130077.1037
MEM 3280.875000 1777130077.2042
MEM 3286.750000 1777130077.3046
MEM 3292.375000 1777130077.4050
MEM 3297.625000 1777130077.5054
MEM 3303.375000 1777130077.6058
MEM 3309.000000 1777130077.7062
MEM 3314.625000 1777130077.8066
MEM 3319.500000 1777130077.9076
MEM 3325.000000 1777130078.0081
MEM 3330.875000 1777130078.1086
MEM 3336.750000 1777130078.2090
MEM 3342.875000 1777130078.3094
MEM 3348.625000 1777130078.4098
MEM 3353.875000 1777130078.5102
MEM 3360.125000 1777130078.6106
MEM 3366.750000 1777130078.7110
MEM 3372.375000 1777130078.8114
MEM 3377.250000 1777130078.9117
MEM 3382.875000 1777130079.0122
MEM 3386.375000 1777130079.1126
MEM 3391.250000 1777130079.2130
MEM 3396.500000 1777130079.3135
MEM 3401.000000 1777130079.4139
MEM 3405.625000 1777130079.5144
MEM 3410.125000 1777130079.6152
MEM 3414.375000 1777130079.7156
MEM 3419.750000 1777130079.8161
MEM 3424.625000 1777130079.9165
MEM 3429.875000 1777130080.0169
MEM 3436.000000 1777130080.1173
MEM 3442.125000 1777130080.2177
MEM 3448.625000 1777130080.3181
MEM 3454.875000 1777130080.4185
MEM 3461.375000 1777130080.5190
MEM 3467.250000 1777130080.6197
MEM 3473.750000 1777130080.7206
MEM 3478.250000 1777130080.8211
MEM 3482.750000 1777130080.9215
MEM 3488.500000 1777130081.0220
MEM 3494.875000 1777130081.1225
MEM 3501.375000 1777130081.2229
MEM 3507.625000 1777130081.3233
MEM 3514.125000 1777130081.4237
MEM 3520.375000 1777130081.5242
MEM 3526.500000 1777130081.6246
MEM 3532.875000 1777130081.7249
MEM 3539.500000 1777130081.8253
MEM 3544.375000 1777130081.9257
MEM 3550.000000 1777130082.0261
MEM 3556.250000 1777130082.1265
MEM 3562.250000 1777130082.2269
MEM 3568.625000 1777130082.3273
MEM 3575.000000 1777130082.4277
MEM 3581.125000 1777130082.5282
MEM 3587.500000 1777130082.6286
MEM 3593.750000 1777130082.7290
MEM 3600.250000 1777130082.8294
MEM 3606.375000 1777130082.9298
MEM 3611.500000 1777130083.0302
MEM 3617.250000 1777130083.1306
MEM 3623.500000 1777130083.2310
MEM 3630.125000 1777130083.3314
MEM 3636.625000 1777130083.4318
MEM 3643.000000 1777130083.5322
MEM 3649.375000 1777130083.6326
MEM 3655.875000 1777130083.7330
MEM 3662.125000 1777130083.8335
MEM 3667.625000 1777130083.9340
MEM 3673.875000 1777130084.0344
MEM 3680.375000 1777130084.1351
MEM 3686.375000 1777130084.2358
MEM 3691.250000 1777130084.3363
MEM 3696.500000 1777130084.4371
MEM 3701.875000 1777130084.5375
MEM 3707.125000 1777130084.6379
MEM 3712.125000 1777130084.7383
MEM 3717.375000 1777130084.8388
MEM 3721.000000 1777130084.9394
MEM 3726.250000 1777130085.0399
MEM 3731.750000 1777130085.1406
MEM 3736.875000 1777130085.2412
MEM 3741.625000 1777130085.3416
MEM 3747.375000 1777130085.4420
MEM 3753.000000 1777130085.5428
MEM 3759.000000 1777130085.6433
MEM 3764.125000 1777130085.7438
MEM 3769.375000 1777130085.8441
MEM 3774.625000 1777130085.9445
MEM 3781.000000 1777130086.0448
MEM 3787.375000 1777130086.1453
MEM 3792.750000 1777130086.2457
MEM 3798.125000 1777130086.3461
MEM 3802.875000 1777130086.4466
MEM 3807.375000 1777130086.5469
MEM 3811.125000 1777130086.6473
MEM 3814.875000 1777130086.7478
MEM 3816.625000 1777130086.8483
MEM 3818.750000 1777130086.9490
MEM 3822.500000 1777130087.0494
MEM 3825.625000 1777130087.1498
MEM 3829.375000 1777130087.2502
MEM 3833.000000 1777130087.3507
MEM 3835.875000 1777130087.4522
MEM 3838.375000 1777130087.5537
MEM 3842.375000 1777130087.6542
MEM 3846.875000 1777130087.7549
MEM 3851.500000 1777130087.8555
MEM 3855.750000 1777130087.9559
MEM 3860.375000 1777130088.0565
MEM 3864.625000 1777130088.1575
MEM 3869.625000 1777130088.2583
MEM 3874.250000 1777130088.3588
MEM 3879.125000 1777130088.4592
MEM 3884.500000 1777130088.5596
MEM 3889.875000 1777130088.6601
MEM 3895.250000 1777130088.7606
MEM 3900.625000 1777130088.8612
MEM 3905.375000 1777130088.9616
MEM 3911.250000 1777130089.0620
MEM 3916.375000 1777130089.1623
MEM 3922.375000 1777130089.2627
MEM 3927.875000 1777130089.3631
MEM 3932.750000 1777130089.4636
MEM 3936.625000 1777130089.5641
MEM 3936.625000 1777130089.6645
MEM 3936.625000 1777130089.7653
MEM 3936.625000 1777130089.8659
MEM 3936.625000 1777130089.9666
MEM 3936.625000 1777130090.0675
MEM 3936.625000 1777130090.1681
MEM 3936.625000 1777130090.2687
MEM 3936.625000 1777130090.3694
MEM 3936.625000 1777130090.4699
MEM 3936.625000 1777130090.5714
MEM 3936.625000 1777130090.6719
MEM 3936.625000 1777130090.7725
MEM 3936.625000 1777130090.8730
MEM 3936.625000 1777130090.9735
MEM 3936.625000 1777130091.0740
MEM 3936.625000 1777130091.1744
MEM 3936.625000 1777130091.2748
MEM 3936.625000 1777130091.3753
MEM 3936.625000 1777130091.4757
MEM 3936.625000 1777130091.5762
MEM 3936.625000 1777130091.6767
MEM 3936.625000 1777130091.7771
MEM 3936.625000 1777130091.8775
MEM 3936.625000 1777130091.9779
MEM 3936.625000 1777130092.0784
MEM 3936.625000 1777130092.1798
MEM 3936.625000 1777130092.2803
MEM 3936.625000 1777130092.3808
MEM 3936.625000 1777130092.4814
MEM 3936.625000 1777130092.5819
MEM 3936.625000 1777130092.6827
MEM 3936.625000 1777130092.7833
MEM 3936.625000 1777130092.8839
MEM 3936.625000 1777130092.9845
MEM 3936.625000 1777130093.0850
MEM 3936.625000 1777130093.1855
MEM 3936.625000 1777130093.2859
MEM 3936.625000 1777130093.3865
MEM 3936.625000 1777130093.4870
MEM 3936.625000 1777130093.5875
MEM 3936.625000 1777130093.6880
MEM 3936.625000 1777130093.7885
MEM 3936.625000 1777130093.8890
MEM 3936.625000 1777130093.9895
MEM 3936.625000 1777130094.0900
MEM 3936.625000 1777130094.1904
MEM 3936.625000 1777130094.2909
MEM 3936.625000 1777130094.3915
MEM 3936.625000 1777130094.4920
MEM 3936.625000 1777130094.5925
MEM 3936.625000 1777130094.6929
MEM 3936.625000 1777130094.7938
MEM 3936.625000 1777130094.8951
MEM 3936.625000 1777130094.9957
MEM 3936.625000 1777130095.0961
MEM 3936.625000 1777130095.1965
MEM 3936.625000 1777130095.2975
MEM 3936.625000 1777130095.3981
MEM 3936.625000 1777130095.4985
MEM 3936.625000 1777130095.5989
MEM 3936.625000 1777130095.6997
MEM 3936.625000 1777130095.8008
MEM 3936.625000 1777130095.9021
MEM 3936.625000 1777130096.0031
MEM 3936.625000 1777130096.1037
MEM 3936.625000 1777130096.2040
MEM 3936.625000 1777130096.3045
MEM 3940.375000 1777130096.4049
MEM 3946.000000 1777130096.5053
MEM 3951.750000 1777130096.6057
MEM 3957.750000 1777130096.7060
MEM 3963.250000 1777130096.8064
MEM 3966.750000 1777130096.9070
MEM 3969.875000 1777130097.0074
MEM 3973.375000 1777130097.1079
MEM 3975.625000 1777130097.2083
MEM 3979.250000 1777130097.3088
MEM 3982.750000 1777130097.4094
MEM 3985.250000 1777130097.5098
MEM 3988.000000 1777130097.6103
MEM 3991.000000 1777130097.7111
MEM 3992.500000 1777130097.8117
MEM 3994.250000 1777130097.9122
MEM 3996.500000 1777130098.0128
MEM 3999.500000 1777130098.1141
MEM 4001.000000 1777130098.2146
MEM 4003.375000 1777130098.3151
MEM 4007.625000 1777130098.4156
MEM 4010.875000 1777130098.5162
MEM 4014.250000 1777130098.6168
MEM 4016.750000 1777130098.7174
MEM 4018.500000 1777130098.8180
MEM 4019.000000 1777130098.9186
MEM 4020.375000 1777130099.0192
MEM 4022.375000 1777130099.1198
MEM 4025.625000 1777130099.2202
MEM 4028.000000 1777130099.3209
MEM 4030.750000 1777130099.4215
MEM 4034.250000 1777130099.5219
MEM 4038.125000 1777130099.6223
MEM 4042.125000 1777130099.7228
MEM 4046.750000 1777130099.8232
MEM 4050.000000 1777130099.9237
MEM 4053.875000 1777130100.0241
MEM 4058.750000 1777130100.1246
MEM 4063.875000 1777130100.2253
MEM 4069.500000 1777130100.3257
MEM 4075.125000 1777130100.4261
MEM 4080.500000 1777130100.5264
MEM 4086.125000 1777130100.6268
MEM 4092.250000 1777130100.7273
MEM 4098.625000 1777130100.8277
MEM 4104.375000 1777130100.9280
MEM 4108.500000 1777130101.0286
MEM 4112.750000 1777130101.1291
MEM 4116.625000 1777130101.2295
MEM 4121.125000 1777130101.3300
MEM 4124.125000 1777130101.4304
MEM 4128.500000 1777130101.5309
MEM 4131.375000 1777130101.6317
MEM 4135.375000 1777130101.7322
MEM 4139.125000 1777130101.8328
MEM 4142.375000 1777130101.9335
MEM 4144.375000 1777130102.0339
MEM 4146.125000 1777130102.1345
MEM 4149.250000 1777130102.2349
MEM 4151.875000 1777130102.3355
MEM 4154.250000 1777130102.4362
MEM 4157.625000 1777130102.5367
MEM 4160.250000 1777130102.6374
MEM 4162.625000 1777130102.7408
MEM 4167.500000 1777130102.8413
MEM 4171.000000 1777130102.9418
MEM 4173.125000 1777130103.0423
MEM 4175.500000 1777130103.1428
MEM 4177.125000 1777130103.2435
MEM 4178.500000 1777130103.3440
MEM 4180.000000 1777130103.4445
MEM 4181.375000 1777130103.5453
MEM 4183.125000 1777130103.6459
MEM 4185.500000 1777130103.7465
MEM 4187.375000 1777130103.8470
MEM 4188.750000 1777130103.9476
MEM 4190.250000 1777130104.0483
MEM 4191.750000 1777130104.1488
MEM 4192.750000 1777130104.2501
MEM 4194.000000 1777130104.3537
MEM 4195.500000 1777130104.4542
MEM 4197.000000 1777130104.5549
MEM 4198.625000 1777130104.6554
MEM 4200.250000 1777130104.7560
MEM 4201.375000 1777130104.8565
MEM 4202.250000 1777130104.9572
MEM 4203.500000 1777130105.0579
MEM 4205.125000 1777130105.1586
MEM 4206.875000 1777130105.2592
MEM 4209.000000 1777130105.3599
MEM 4211.750000 1777130105.4607
MEM 4215.250000 1777130105.5613
MEM 4218.625000 1777130105.6618
MEM 4221.125000 1777130105.7624
MEM 4223.250000 1777130105.8630
MEM 4224.875000 1777130105.9636
MEM 4226.750000 1777130106.0642
MEM 4228.625000 1777130106.1649
MEM 4230.125000 1777130106.2664
MEM 4231.500000 1777130106.3671
MEM 4233.125000 1777130106.4676
MEM 4234.750000 1777130106.5682
MEM 4236.250000 1777130106.6688
MEM 4237.875000 1777130106.7695
MEM 4239.375000 1777130106.8700
MEM 4240.750000 1777130106.9705
MEM 4242.000000 1777130107.0711
MEM 4243.625000 1777130107.1717
MEM 4245.500000 1777130107.2722
MEM 4247.250000 1777130107.3728
MEM 4248.750000 1777130107.4733
MEM 4250.375000 1777130107.5740
MEM 4251.750000 1777130107.6747
MEM 4253.000000 1777130107.7753
MEM 4254.375000 1777130107.8758
MEM 4255.750000 1777130107.9779
MEM 4257.000000 1777130108.0785
MEM 4258.125000 1777130108.1791
MEM 4259.750000 1777130108.2798
MEM 4261.375000 1777130108.3804
MEM 4262.750000 1777130108.4816
MEM 4264.125000 1777130108.5834
MEM 4265.500000 1777130108.6842
MEM 4266.750000 1777130108.7848
MEM 4268.125000 1777130108.8856
MEM 4269.500000 1777130108.9862
MEM 4271.125000 1777130109.0876
MEM 4272.625000 1777130109.1882
MEM 4273.625000 1777130109.2891
MEM 4275.000000 1777130109.3897
MEM 4276.500000 1777130109.4904
MEM 4278.125000 1777130109.5909
MEM 4279.625000 1777130109.6915
MEM 4281.000000 1777130109.7920
MEM 4282.500000 1777130109.8925
MEM 4283.875000 1777130109.9930
MEM 4285.125000 1777130110.0936
MEM 4286.625000 1777130110.1942
MEM 4287.875000 1777130110.2948
MEM 4290.125000 1777130110.3955
MEM 4292.250000 1777130110.4997
MEM 4294.125000 1777130110.6003
MEM 4295.750000 1777130110.7012
MEM 4297.125000 1777130110.8018
MEM 4298.625000 1777130110.9023
MEM 4299.750000 1777130111.0028
MEM 4301.250000 1777130111.1033
MEM 4302.875000 1777130111.2039
MEM 4304.500000 1777130111.3045
MEM 4306.000000 1777130111.4051
MEM 4307.625000 1777130111.5056
MEM 4309.250000 1777130111.6061
MEM 4310.750000 1777130111.7075
MEM 4312.625000 1777130111.8166
MEM 4314.000000 1777130111.9181
MEM 4315.375000 1777130112.0187
MEM 4316.625000 1777130112.1192
MEM 4318.000000 1777130112.2198
MEM 4319.250000 1777130112.3204
MEM 4320.875000 1777130112.4322
MEM 4322.250000 1777130112.5333
MEM 4323.875000 1777130112.6340
MEM 4325.500000 1777130112.7347
MEM 4327.500000 1777130112.8353
MEM 4329.000000 1777130112.9359
MEM 4330.500000 1777130113.0366
MEM 4332.250000 1777130113.1374
MEM 4334.125000 1777130113.2471
MEM 4336.000000 1777130113.3477
MEM 4337.750000 1777130113.4483
MEM 4339.375000 1777130113.5496
MEM 4340.875000 1777130113.6502
MEM 4343.000000 1777130113.7507
MEM 4344.875000 1777130113.8513
MEM 4346.500000 1777130113.9519
MEM 4348.375000 1777130114.0526
MEM 4350.375000 1777130114.1532
MEM 4352.250000 1777130114.2537
MEM 4354.000000 1777130114.3542
MEM 4355.625000 1777130114.4548
MEM 4357.250000 1777130114.5554
MEM 4359.125000 1777130114.6559
MEM 4360.500000 1777130114.7564
MEM 4362.375000 1777130114.8571
MEM 4364.125000 1777130114.9578
MEM 4365.500000 1777130115.0585
MEM 4367.125000 1777130115.1590
MEM 4369.125000 1777130115.2595
MEM 4370.375000 1777130115.3601
MEM 4372.500000 1777130115.4607
MEM 4374.500000 1777130115.5613
MEM 4376.875000 1777130115.6618
MEM 4379.000000 1777130115.7624
MEM 4381.000000 1777130115.8631
MEM 4382.625000 1777130115.9636
MEM 4384.125000 1777130116.0642
MEM 4385.750000 1777130116.1648
MEM 4387.750000 1777130116.2655
MEM 4390.375000 1777130116.3664
MEM 4392.500000 1777130116.4696
MEM 4394.500000 1777130116.5703
MEM 4396.500000 1777130116.6708
MEM 4398.625000 1777130116.7714
MEM 4400.625000 1777130116.8719
MEM 4402.375000 1777130116.9726
MEM 4404.375000 1777130117.0732
MEM 4405.875000 1777130117.1737
MEM 4408.000000 1777130117.2743
MEM 4410.125000 1777130117.3748
MEM 4413.250000 1777130117.4763
MEM 4416.500000 1777130117.5768
MEM 4421.250000 1777130117.6773
MEM 4426.125000 1777130117.7776
MEM 4430.875000 1777130117.8781
MEM 4430.875000 1777130117.9786
MEM 4430.875000 1777130118.0792
MEM 4430.875000 1777130118.1799
MEM 4430.875000 1777130118.2805
MEM 4430.875000 1777130118.3810
MEM 4430.875000 1777130118.4817
MEM 4430.875000 1777130118.5821
MEM 4430.875000 1777130118.6828
MEM 4430.875000 1777130118.7833
MEM 4430.875000 1777130118.8837
MEM 4430.875000 1777130118.9841
MEM 4430.875000 1777130119.0845
MEM 4430.875000 1777130119.1850
MEM 4430.875000 1777130119.2854
MEM 4430.875000 1777130119.3858
MEM 4430.875000 1777130119.4861
MEM 4431.000000 1777130119.5866
MEM 4431.000000 1777130119.6874
MEM 4431.000000 1777130119.7878
MEM 4431.000000 1777130119.8882
MEM 4431.000000 1777130119.9886
MEM 4431.000000 1777130120.0890
MEM 4431.000000 1777130120.1894
MEM 4431.000000 1777130120.2898
MEM 4431.125000 1777130120.3901
MEM 4431.125000 1777130120.4905
MEM 4431.125000 1777130120.5909
MEM 4431.125000 1777130120.6913
MEM 4431.125000 1777130120.7917
MEM 4431.125000 1777130120.8921
MEM 4431.125000 1777130120.9926
MEM 4431.250000 1777130121.0930
MEM 4431.250000 1777130121.1933
MEM 4431.250000 1777130121.2937
MEM 4431.250000 1777130121.3943
MEM 4431.250000 1777130121.4948
MEM 4431.250000 1777130121.5957
MEM 4431.250000 1777130121.6970
MEM 4431.250000 1777130121.7974
MEM 4431.250000 1777130121.8979
MEM 4431.250000 1777130121.9983
MEM 4431.250000 1777130122.0987
MEM 4431.375000 1777130122.1991
MEM 4431.375000 1777130122.2995
MEM 4431.375000 1777130122.3999
MEM 4431.500000 1777130122.5003
MEM 4431.500000 1777130122.6006
MEM 4431.500000 1777130122.7010
MEM 4431.500000 1777130122.8014
MEM 4431.500000 1777130122.9018
MEM 4431.625000 1777130123.0022
MEM 4431.625000 1777130123.1026
MEM 4431.625000 1777130123.2030
MEM 4431.625000 1777130123.3034
MEM 4431.625000 1777130123.4039
MEM 4431.625000 1777130123.5044
MEM 4431.625000 1777130123.6047
MEM 4431.625000 1777130123.7051
MEM 4431.625000 1777130123.8055
MEM 4431.750000 1777130123.9059
MEM 4431.750000 1777130124.0063
MEM 4431.875000 1777130124.1067
MEM 4431.875000 1777130124.2071
MEM 4431.875000 1777130124.3075
MEM 4431.875000 1777130124.4079
MEM 4431.875000 1777130124.5083
MEM 4431.875000 1777130124.6087
MEM 4431.875000 1777130124.7091
MEM 4431.875000 1777130124.8095
MEM 4431.875000 1777130124.9099
MEM 4432.000000 1777130125.0103
MEM 4432.000000 1777130125.1111
MEM 4432.125000 1777130125.2117
MEM 4432.125000 1777130125.3121
MEM 4432.125000 1777130125.4127
MEM 4432.125000 1777130125.5132
MEM 4432.125000 1777130125.6137
MEM 4432.125000 1777130125.7141
MEM 4432.125000 1777130125.8145
MEM 4432.125000 1777130125.9150
MEM 4432.250000 1777130126.0154
MEM 4432.250000 1777130126.1158
MEM 4432.375000 1777130126.2161
MEM 4432.375000 1777130126.3165
MEM 4432.375000 1777130126.4169
MEM 4432.375000 1777130126.5173
MEM 4432.375000 1777130126.6177
MEM 4432.375000 1777130126.7182
MEM 4432.375000 1777130126.8186
MEM 4432.375000 1777130126.9190
MEM 4432.375000 1777130127.0195
MEM 4432.375000 1777130127.1200
MEM 4432.375000 1777130127.2204
MEM 4432.375000 1777130127.3208
MEM 4432.375000 1777130127.4213
MEM 4432.375000 1777130127.5217
MEM 4432.375000 1777130127.6222
MEM 4432.375000 1777130127.7225
MEM 4432.375000 1777130127.8229
MEM 4432.375000 1777130127.9233
MEM 4432.375000 1777130128.0237
MEM 4432.375000 1777130128.1241
MEM 4432.375000 1777130128.2244
MEM 4432.500000 1777130128.3248
MEM 4432.500000 1777130128.4253
MEM 4432.500000 1777130128.5257
MEM 4432.500000 1777130128.6263
MEM 4432.500000 1777130128.7269
MEM 4432.500000 1777130128.8275
MEM 4432.500000 1777130128.9280
MEM 4432.500000 1777130129.0284
MEM 4432.500000 1777130129.1288
MEM 4432.500000 1777130129.2294
MEM 4432.500000 1777130129.3297
MEM 4432.500000 1777130129.4302
MEM 4432.500000 1777130129.5305
MEM 4432.500000 1777130129.6309
MEM 4432.500000 1777130129.7314
MEM 4432.500000 1777130129.8318
MEM 4432.500000 1777130129.9323
MEM 4432.500000 1777130130.0326
MEM 4432.500000 1777130130.1331
MEM 4432.500000 1777130130.2334
MEM 4432.500000 1777130130.3338
MEM 4432.500000 1777130130.4342
MEM 4432.500000 1777130130.5346
MEM 4432.500000 1777130130.6350
MEM 4432.625000 1777130130.7354
MEM 4432.625000 1777130130.8358
MEM 4432.750000 1777130130.9362
MEM 4432.750000 1777130131.0367
MEM 4432.750000 1777130131.1372
MEM 4432.750000 1777130131.2376
MEM 4432.750000 1777130131.3380
MEM 4432.750000 1777130131.4384
MEM 4432.750000 1777130131.5388
MEM 4432.750000 1777130131.6392
MEM 4432.750000 1777130131.7397
MEM 4432.750000 1777130131.8401
MEM 4432.750000 1777130131.9405
MEM 4432.750000 1777130132.0409
MEM 4432.750000 1777130132.1413
MEM 4432.750000 1777130132.2418
MEM 4432.750000 1777130132.3424
MEM 4432.875000 1777130132.4427
MEM 4433.000000 1777130132.5433
MEM 4433.000000 1777130132.6440
MEM 4433.000000 1777130132.7444
MEM 4433.000000 1777130132.8450
MEM 4433.000000 1777130132.9458
MEM 4433.000000 1777130133.0462
MEM 4433.125000 1777130133.1466
MEM 4433.125000 1777130133.2470
MEM 4433.125000 1777130133.3475
MEM 4433.125000 1777130133.4480
MEM 4433.125000 1777130133.5484
MEM 4433.125000 1777130133.6488
MEM 4433.125000 1777130133.7492
MEM 4433.125000 1777130133.8495
MEM 4433.125000 1777130133.9499
MEM 4433.125000 1777130134.0503
MEM 4433.125000 1777130134.1507
MEM 4433.250000 1777130134.2511
MEM 4433.250000 1777130134.3514
MEM 4433.250000 1777130134.4518
MEM 4433.250000 1777130134.5522
MEM 4433.250000 1777130134.6526
MEM 4433.250000 1777130134.7530
MEM 4433.375000 1777130134.8534
MEM 4433.375000 1777130134.9538
MEM 4433.375000 1777130135.0543
MEM 4433.375000 1777130135.1547
MEM 4433.500000 1777130135.2552
MEM 4433.500000 1777130135.3556
MEM 4433.500000 1777130135.4560
MEM 4433.500000 1777130135.5564
MEM 4433.500000 1777130135.6567
MEM 4433.625000 1777130135.7572
MEM 4433.625000 1777130135.8577
MEM 4433.625000 1777130135.9582
MEM 4433.625000 1777130136.0586
MEM 4433.750000 1777130136.1591
MEM 4433.750000 1777130136.2595
MEM 4433.750000 1777130136.3599
MEM 4433.750000 1777130136.4603
MEM 4433.750000 1777130136.5608
MEM 4433.750000 1777130136.6613
MEM 4433.750000 1777130136.7617
MEM 4433.750000 1777130136.8624
MEM 4433.750000 1777130136.9629
MEM 4433.750000 1777130137.0633
MEM 4433.750000 1777130137.1637
MEM 4433.750000 1777130137.2641
MEM 4433.750000 1777130137.3645
MEM 4433.750000 1777130137.4649
MEM 4433.875000 1777130137.5653
MEM 4433.875000 1777130137.6660
MEM 4433.875000 1777130137.7665
MEM 4433.875000 1777130137.8670
MEM 4433.875000 1777130137.9674
MEM 4433.875000 1777130138.0680
MEM 4434.000000 1777130138.1685
MEM 4434.000000 1777130138.2689
MEM 4434.125000 1777130138.3693
MEM 4434.125000 1777130138.4697
MEM 4434.125000 1777130138.5701
MEM 4434.125000 1777130138.6705
MEM 4434.250000 1777130138.7708
MEM 4434.250000 1777130138.8712
MEM 4434.250000 1777130138.9716
MEM 4434.250000 1777130139.0721
MEM 4434.250000 1777130139.1725
MEM 4434.250000 1777130139.2729
MEM 4434.250000 1777130139.3733
MEM 4434.250000 1777130139.4736
MEM 4434.250000 1777130139.5741
MEM 4434.250000 1777130139.6747
MEM 4434.375000 1777130139.7753
MEM 4434.375000 1777130139.8760
MEM 4434.375000 1777130139.9765
MEM 4434.375000 1777130140.0770
MEM 4434.375000 1777130140.1775
MEM 4434.375000 1777130140.2782
MEM 4434.375000 1777130140.3786
MEM 4434.375000 1777130140.4790
MEM 4434.375000 1777130140.5794
MEM 4434.375000 1777130140.6797
MEM 4434.375000 1777130140.7801
MEM 4434.375000 1777130140.8805
MEM 4434.375000 1777130140.9809
MEM 4434.375000 1777130141.0813
MEM 4434.375000 1777130141.1817
MEM 4434.375000 1777130141.2821
MEM 4434.375000 1777130141.3824
MEM 4434.375000 1777130141.4828
MEM 4434.375000 1777130141.5832
MEM 4434.375000 1777130141.6836
MEM 4434.375000 1777130141.7841
MEM 4434.375000 1777130141.8845
MEM 4434.375000 1777130141.9849
MEM 4434.375000 1777130142.0853
MEM 4434.375000 1777130142.1857
MEM 4434.375000 1777130142.2861
MEM 4434.375000 1777130142.3865
MEM 4434.375000 1777130142.4869
MEM 4434.375000 1777130142.5873
MEM 4434.375000 1777130142.6877
MEM 4434.375000 1777130142.7881
MEM 4434.375000 1777130142.8884
MEM 4434.375000 1777130142.9888
MEM 4434.375000 1777130143.0893
MEM 4434.375000 1777130143.1898
MEM 4434.375000 1777130143.2906
MEM 4434.375000 1777130143.3911
MEM 4434.375000 1777130143.4918
MEM 4434.375000 1777130143.5923
MEM 4434.375000 1777130143.6929
MEM 4434.375000 1777130143.7935
MEM 4434.375000 1777130143.8939
MEM 4434.375000 1777130143.9943
MEM 4434.375000 1777130144.0947
MEM 4434.375000 1777130144.1951
MEM 4434.375000 1777130144.2955
MEM 4434.375000 1777130144.3959
MEM 4434.375000 1777130144.4962
MEM 4434.375000 1777130144.5966
MEM 4434.500000 1777130144.6970
MEM 4434.500000 1777130144.7975
MEM 4434.500000 1777130144.8979
MEM 4434.500000 1777130144.9983
MEM 4434.500000 1777130145.0987
MEM 4434.500000 1777130145.1990
MEM 4434.500000 1777130145.2995
MEM 4434.500000 1777130145.3999
MEM 4434.500000 1777130145.5002
MEM 4434.500000 1777130145.6007
MEM 4434.500000 1777130145.7010
MEM 4434.500000 1777130145.8014
MEM 4434.500000 1777130145.9018
MEM 4434.500000 1777130146.0021
MEM 4434.500000 1777130146.1025
MEM 4434.500000 1777130146.2028
MEM 4434.500000 1777130146.3032
MEM 4434.500000 1777130146.4036
MEM 4434.500000 1777130146.5040
MEM 4434.500000 1777130146.6044
MEM 4434.500000 1777130146.7048
MEM 4434.625000 1777130146.8052
MEM 4434.625000 1777130146.9056
MEM 4434.625000 1777130147.0062
MEM 4434.625000 1777130147.1066
MEM 4434.625000 1777130147.2070
MEM 4434.625000 1777130147.3080
MEM 4434.625000 1777130147.4094
MEM 4434.625000 1777130147.5098
MEM 4434.625000 1777130147.6103
MEM 4434.625000 1777130147.7107
MEM 4434.625000 1777130147.8111
MEM 4434.625000 1777130147.9114
MEM 4434.625000 1777130148.0118
MEM 4434.625000 1777130148.1123
MEM 4434.625000 1777130148.2127
MEM 4434.625000 1777130148.3131
MEM 4434.750000 1777130148.4134
MEM 4434.750000 1777130148.5138
MEM 4434.750000 1777130148.6142
MEM 4434.750000 1777130148.7146
MEM 4434.750000 1777130148.8150
MEM 4434.750000 1777130148.9153
MEM 4434.750000 1777130149.0156
MEM 4434.750000 1777130149.1160
MEM 4434.750000 1777130149.2164
MEM 4434.750000 1777130149.3168
MEM 4434.750000 1777130149.4172
MEM 4434.750000 1777130149.5175
MEM 4434.750000 1777130149.6179
MEM 4434.750000 1777130149.7183
MEM 4434.750000 1777130149.8187
MEM 4434.750000 1777130149.9191
MEM 4434.750000 1777130150.0195
MEM 4434.750000 1777130150.1199
MEM 4434.875000 1777130150.2203
MEM 4434.875000 1777130150.3207
MEM 4434.875000 1777130150.4210
MEM 4434.875000 1777130150.5214
MEM 4434.875000 1777130150.6219
MEM 4434.875000 1777130150.7225
MEM 4434.875000 1777130150.8230
MEM 4434.875000 1777130150.9243
MEM 4434.875000 1777130151.0249
MEM 4434.875000 1777130151.1255
MEM 4434.875000 1777130151.2259
MEM 4434.875000 1777130151.3263
MEM 4434.875000 1777130151.4267
MEM 4434.875000 1777130151.5271
MEM 4434.875000 1777130151.6275
MEM 4434.875000 1777130151.7279
MEM 4434.875000 1777130151.8282
MEM 4434.875000 1777130151.9286
MEM 4434.875000 1777130152.0290
MEM 4434.875000 1777130152.1294
MEM 4434.875000 1777130152.2298
MEM 4434.875000 1777130152.3302
MEM 4434.875000 1777130152.4305
MEM 4434.875000 1777130152.5309
MEM 4434.875000 1777130152.6313
MEM 4435.000000 1777130152.7317
MEM 4435.000000 1777130152.8322
MEM 4435.000000 1777130152.9326
